Chr	Start	End																						
chr3	148683293	148683503																						
chr8	13648979	13649189																						
chr10	115288982	115289192																						
chr6	37537911	37538121																						
chr14	30907757	30907967																						
chr9	45917737	45917947																						
chr9	47409699	47409909																						
chr5	142440905	142441115																						
chr13	43231979	43232189																						
chr2	5936656	5936866																						
chr8	70555477	70555687																						
chr12	117725095	117725305																						
chr7	126475646	126475856																						
chr10	43001470	43001680																						
chr7	144933442	144933652																						
chr3	108114041	108114251																						
chr5	119339161	119339371																						
chr16	75360928	75361138																						
chr1	137020637	137020847																						
chr18	64961893	64962103																						
chr5	132448727	132448937																						
chr10	99441105	99441315																						
chr16	35139947	35140157																						
chr13	16269923	16270133																						
chr17	27805172	27805382																						
chr4	136484415	136484625																						
chr6	17568742	17568952																						
chr19	9978147	9978357																						
chr2	126934966	126935176																						
chr12	30943697	30943907																						
chr19	23125910	23126120																						
chr6	58937792	58938002																						
chr3	87012525	87012735																						
chr18	44624817	44625027																						
chr1	88105800	88106010																						
chr6	124676297	124676507																						
chr7	141302777	141302987																						
chr1	162549300	162549510																						
chr15	99042463	99042673																						
chr12	99207151	99207361																						
chr19	57266839	57267049																						
chr14	63117681	63117891																						
chr6	86585204	86585414																						
chr16	76594326	76594536																						
chr12	43274271	43274481																						
chr9	69381788	69381998																						
chr17	28438488	28438698																						
chr10	23922572	23922782																						
chr12	25785895	25786105																						
chr12	84020628	84020838																						
chr3	97596961	97597171																						
chr4	63232654	63232864																						
chr19	17311123	17311333																						
chr5	28037670	28037880																						
chr12	79103900	79104110																						
chr16	70351908	70352118																						
chr7	88291198	88291408																						
chr8	22154077	22154287																						
chr5	46033170	46033380																						
chr7	127209068	127209278																						
chr6	87759502	87759712																						
chr3	121906691	121906901																						
chr12	16864594	16864804																						
chr9	59533909	59534119																						
chr7	82725103	82725313																						
chr10	95680576	95680786																						
chr16	58662395	58662605																						
chr12	72467380	72467590																						
chr7	73588570	73588780																						
chr2	68935756	68935966																						
chr7	119966114	119966324																						
chr6	31221575	31221785																						
chr2	147529291	147529501																						
chr11	79283719	79283929																						
chr3	104601808	104602018																						
chr5	88690910	88691120																						
chr18	82668638	82668848																						
chr6	141635344	141635554																						
chr4	132491850	132492060																						
chr13	35617122	35617332																						
chr3	146811429	146811639																						
chr4	94681340	94681550																						
chr3	149182129	149182339																						
chr6	128121884	128122094																						
chr13	109559887	109560097																						
chr5	66156643	66156853																						
chr10	65058088	65058298																						
chr13	93428674	93428884																						
chr1	187758046	187758256																						
chr10	89755419	89755629																						
chr13	4432804	4433014																						
chr1	191254654	191254864																						
chr9	78030992	78031202																						
chr16	4702722	4702932																						
chr12	30200708	30200918																						
chr7	80971101	80971311																						
chr6	82927566	82927776																						
chr11	121517041	121517251																						
chr2	130814628	130814838																						
chr4	12007327	12007537																						
chr1	59197834	59198044																						
chr9	56949754	56949964																						
chr17	66881391	66881601																						
chr14	17698298	17698508																						
chr3	54507698	54507908																						
chr9	103090151	103090361																						
chr12	55426445	55426655																						
chr6	37829700	37829910																						
chr9	59035002	59035212																						
chr11	7133756	7133966																						
chr4	104914884	104915094																						
chr6	35874755	35874965																						
chr1	155276464	155276674																						
chr6	129212524	129212734																						
chr17	84233934	84234144																						
chr11	90240758	90240968																						
chr6	140570298	140570508																						
chr5	146070209	146070419																						
chr8	93163413	93163623																						
chr7	134023857	134024067																						
chr16	43365442	43365652																						
chr3	149104180	149104390																						
chr18	46635235	46635445																						
chr14	22633684	22633894																						
chr9	40807700	40807910																						
chr11	69645968	69646178																						
chr16	45976305	45976515																						
chr17	29122885	29123095																						
chr6	30565994	30566204																						
chr4	57514059	57514269																						
chr6	84976677	84976887																						
chr2	126931773	126931983																						
chr4	139511649	139511859																						
chr14	21590351	21590561																						
chr19	25396477	25396687																						
chr5	91484475	91484685																						
chr11	59989629	59989839																						
chr15	6218218	6218428																						
chr8	107116082	107116292																						
chr1	62053152	62053362																						
chr15	69043430	69043640																						
chr10	95429262	95429472																						
chr11	5919644	5919854																						
chr2	155340282	155340492																						
chr6	38482227	38482437																						
chr9	70271206	70271416																						
chr16	24874325	24874535																						
chr18	67894151	67894361																						
chr17	67520992	67521202																						
chr4	87792565	87792775																						
chr2	72156512	72156722																						
chr16	93611052	93611262																						
chr3	157023576	157023786																						
chr1	184053213	184053423																						
chr11	35963553	35963763																						
chr15	36420149	36420359																						
chr8	95853678	95853888																						
chr3	127929951	127930161																						
chr1	140381046	140381256																						
chr3	31107773	31107983																						
chr5	130034046	130034256																						
chr9	69313405	69313615																						
chr7	118699000	118699210																						
chr11	101658350	101658560																						
chr10	70287936	70288146																						
chr14	20180381	20180591																						
chr1	60827050	60827260																						
chr11	106249442	106249652																						
chr1	105908684	105908894																						
chr16	44060980	44061190																						
chr1	170292737	170292947																						
chr7	71264218	71264428																						
chr18	24652196	24652406																						
chr7	28411256	28411466																						
chr1	165483455	165483665																						
chr1	153988435	153988645																						
chr10	79937279	79937489																						
chr12	72938599	72938809																						
chr8	104375320	104375530																						
chr13	108070307	108070517																						
chr6	137633252	137633462																						
chr8	22400617	22400827																						
chr8	68081896	68082106																						
chr9	42471292	42471502																						
chr15	10263549	10263759																						
chr2	84895506	84895716																						
chr15	91178733	91178943																						
chr14	121298534	121298744																						
chr7	132574672	132574882																						
chr18	31704928	31705138																						
chr4	133563341	133563551																						
chr5	147058808	147059018																						
chr12	82476713	82476923																						
chr8	88869230	88869440																						
chr18	9798961	9799171																						
chr15	38682639	38682849																						
chr3	84242535	84242745																						
chr4	141331547	141331757																						
chr9	67496430	67496640																						
chr4	151418548	151418758																						
chr4	11102768	11102978																						
chr4	53384933	53385143																						
chr6	37601041	37601251																						
chr11	109488011	109488221																						
chr2	18139716	18139926																						
chr7	138919287	138919497																						
chr2	163411903	163412113																						
chr17	43106197	43106407																						
chr19	29418776	29418986																						
chr3	19067363	19067573																						
chr19	33079074	33079284																						
chr6	128532798	128533008																						
chr18	11848298	11848508																						
chr4	138038454	138038664																						
chrX	161292110	161292320																						
chr10	127738640	127738850																						
chr10	18680816	18681026																						
chr3	112121688	112121898																						
chr14	27682692	27682902																						
chr4	108349185	108349395																						
chr2	155369650	155369860																						
chr8	26882782	26882992																						
chr16	38237132	38237342																						
chr11	119183913	119184123																						
chr14	70493148	70493358																						
chr1	119223999	119224209																						
chr7	90060703	90060913																						
chr4	116838929	116839139																						
chr8	114591985	114592195																						
chr3	19447814	19448024																						
chr7	115579948	115580158																						
chr1	84194911	84195121																						
chr3	84257927	84258137																						
chr19	39923663	39923873																						
chr18	74935088	74935298																						
chr9	95554329	95554539																						
chr18	61421870	61422080																						
chr11	94202164	94202374																						
chr4	8400632	8400842																						
chr18	38312249	38312459																						
chr10	97000967	97001177																						
chr1	164158693	164158903																						
chr7	119620286	119620496																						
chr16	6870955	6871165																						
chr1	178330054	178330264																						
chr16	31415014	31415224																						
chr19	32481654	32481864																						
chr8	94354089	94354299																						
chr2	134821233	134821443																						
chr8	94013091	94013301																						
chr6	108456973	108457183																						
chr1	189922973	189923183																						
chr11	101645495	101645705																						
chr1	58144505	58144715																						
chr5	105145742	105145952																						
chr11	89991728	89991938																						
chr2	103477571	103477781																						
chr16	32570161	32570371																						
chr2	59158168	59158378																						
chr12	69985175	69985385																						
chr6	134555321	134555531																						
chr14	70051703	70051913																						
chr16	45893932	45894142																						
chr6	144311787	144311997																						
chr18	39458834	39459044																						
chr4	122978852	122979062																						
chr16	4032333	4032543																						
chr7	38184470	38184680																						
chr15	36335184	36335394																						
chr8	94458529	94458739																						
chr6	36259136	36259346																						
chr15	63500427	63500637																						
chr2	166122060	166122270																						
chr2	103824979	103825189																						
chr15	36394983	36395193																						
chr4	6916472	6916682																						
chr7	67578936	67579146																						
chr12	76430913	76431123																						
chr18	20641645	20641855																						
chr11	117834207	117834417																						
chr16	77013256	77013466																						
chr19	8097802	8098012																						
chr10	66910297	66910507																						
chr19	6937719	6937929																						
chr10	45104253	45104463																						
chr14	57377581	57377791																						
chr4	44067035	44067245																						
chr8	122697232	122697442																						
chr15	44738970	44739180																						
chr7	73548680	73548890																						
chr5	28318800	28319010																						
chr13	3646129	3646339																						
chr7	84604561	84604771																						
chr9	95581208	95581418																						
chr18	64328693	64328903																						
chr6	139860255	139860465																						
chr6	71130459	71130669																						
chr1	8872897	8873107																						
chr10	33789419	33789629																						
chr8	26349948	26350158																						
chr5	89278425	89278635																						
chr4	11161427	11161637																						
chr10	92135649	92135859																						
chr8	123242454	123242664																						
chr15	75401770	75401980																						
chr12	8432947	8433157																						
chr15	12207667	12207877																						
chr6	134751123	134751333																						
chr11	96076798	96077008																						
chr2	164458049	164458259																						
chr2	68902604	68902814																						
chr8	85604220	85604430																						
chr10	44702231	44702441																						
chr2	38144968	38145178																						
chr13	56605801	56606011																						
chr11	75684751	75684961																						
chr5	25067206	25067416																						
chr15	64343581	64343791																						
chr2	58557196	58557406																						
chr9	71133324	71133534																						
chr19	32202145	32202355																						
chr17	47095367	47095577																						
chr1	180220878	180221088																						
chr14	120257502	120257712																						
chr17	32277358	32277568																						
chr13	75752695	75752905																						
chr4	95966647	95966857																						
chr8	24573161	24573371																						
chr12	86889418	86889628																						
chr7	140067438	140067648																						
chr5	76953944	76954154																						
chr5	44249455	44249665																						
chr1	74721776	74721986																						
chr5	148995333	148995543																						
chr5	65449108	65449318																						
chr2	173136631	173136841																						
chr5	117981035	117981245																						
chr5	90477489	90477699																						
chr14	100459040	100459250																						
chr9	96893703	96893913																						
chr7	141423877	141424087																						
chr1	189985641	189985851																						
chr14	31112291	31112501																						
chr3	122428647	122428857																						
chr12	104378424	104378634																						
chr4	123044812	123045022																						
chr7	72181709	72181919																						
chr12	85007093	85007303																						
chrX	18874161	18874371																						
chr4	25998526	25998736																						
chr16	32157449	32157659																						
chr10	96924204	96924414																						
chr5	114568876	114569086																						
chr9	61379166	61379376																						
chr9	113122349	113122559																						
chr17	49429150	49429360																						
chr3	145906712	145906922																						
chr12	59093662	59093872																						
chr10	128598636	128598846																						
chr13	36001298	36001508																						
chr16	8406872	8407082																						
chr2	65548755	65548965																						
chr2	128172284	128172494																						
chr9	107307961	107308171																						
chr10	67785696	67785906																						
chr19	32605325	32605535																						
chr3	98868280	98868490																						
chr5	134433185	134433395																						
chr4	46535326	46535536																						
chr2	61297297	61297507																						
chr11	98188203	98188413																						
chr8	107697485	107697695																						
chr8	10905783	10905993																						
chr6	30547945	30548155																						
chr2	37708856	37709066																						
chr4	150415642	150415852																						
chr6	94681235	94681445																						
chr6	50176349	50176559																						
chr16	21818718	21818928																						
chr10	86878823	86879033																						
chr12	78652634	78652844																						
chr3	84640667	84640877																						
chr19	4786398	4786608																						
chr5	9046039	9046249																						
chr3	21835597	21835807																						
chr4	95738245	95738455																						
chr4	144998569	144998779																						
chr11	87689514	87689724																						
chr16	14707340	14707550																						
chr11	108254764	108254974																						
chr3	65579399	65579609																						
chr7	44497745	44497955																						
chr10	19937157	19937367																						
chr9	62091730	62091940																						
chr12	110231976	110232186																						
chr7	123453134	123453344																						
chr3	121936370	121936580																						
chr3	84294369	84294579																						
chr14	47215640	47215850																						
chr9	86395113	86395323																						
chr7	81166483	81166693																						
chr4	144895362	144895572																						
chr5	147075321	147075531																						
chr4	86690286	86690496																						
chr3	28681939	28682149																						
chr2	34527293	34527503																						
chr1	162240852	162241062																						
chrX	75895846	75896056																						
chr1	191384505	191384715																						
chr19	10149329	10149539																						
chr14	118714461	118714671																						
chr7	140971873	140972083																						
chr3	61092760	61092970																						
chr10	68275196	68275406																						
chr6	82065344	82065554																						
chr12	110024361	110024571																						
chr9	77848650	77848860																						
chr13	3766242	3766452																						
chr4	35089364	35089574																						
chr4	108456182	108456392																						
chr1	59212359	59212569																						
chr1	178236047	178236257																						
chr9	109432976	109433186																						
chr8	127090519	127090729																						
chr12	91693043	91693253																						
chr10	95254491	95254701																						
chr18	10029223	10029433																						
chr18	62066528	62066738																						
chr15	36476054	36476264																						
chr7	128617643	128617853																						
chr12	110452946	110453156																						
chr1	162247334	162247544																						
chr15	83524060	83524270																						
chr17	33773525	33773735																						
chr13	64129898	64130108																						
chr9	46225307	46225517																						
chr12	80844189	80844399																						
chr5	141382562	141382772																						
chr11	99044388	99044598																						
chr2	109487623	109487833																						
chr4	45491234	45491444																						
chr2	103493997	103494207																						
chr6	27967887	27968097																						
chr8	11530981	11531191																						
chr7	118586039	118586249																						
chr17	28451547	28451757																						
chr6	112210670	112210880																						
chr12	25141452	25141662																						
chr5	99284448	99284658																						
chr11	116195458	116195668																						
chr18	74882964	74883174																						
chr1	180952532	180952742																						
chr1	86879642	86879852																						
chr5	28302726	28302936																						
chr15	59653904	59654114																						
chr9	47583186	47583396																						
chr5	121736720	121736930																						
chr14	30869346	30869556																						
chr8	35301011	35301221																						
chr12	79998890	79999100																						
chr5	134981120	134981330																						
chr6	134517285	134517495																						
chr2	179292526	179292736																						
chr1	71807558	71807768																						
chr14	41102318	41102528																						
chr8	26023902	26024112																						
chr7	81683803	81684013																						
chr6	17485874	17486084																						
chr3	152247988	152248198																						
chr3	69543857	69544067																						
chr14	56620534	56620744																						
chr12	15849822	15850032																						
chr3	129530576	129530786																						
chr5	90872504	90872714																						
chr19	47447858	47448068																						
chr4	95557164	95557374																						
chr15	34506980	34507190																						
chr13	93911088	93911298																						
chr10	107325684	107325894																						
chr18	68100406	68100616																						
chr2	30144554	30144764																						
chr4	139273417	139273627																						
chr5	32056278	32056488																						
chr1	119293895	119294105																						
chr5	66133314	66133524																						
chr1	67113387	67113597																						
chr9	35211778	35211988																						
chr15	55312516	55312726																						
chr18	75384932	75385142																						
chr2	158341476	158341686																						
chr12	84123760	84123970																						
chrX	103734286	103734496																						
chr11	16701830	16702040																						
chr16	92076925	92077135																						
chr12	111743252	111743462																						
chr2	11479031	11479241																						
chr9	48585561	48585771																						
chr5	117133886	117134096																						
chr9	111123344	111123554																						
chr11	106903790	106904000																						
chr15	62216990	62217200																						
chr8	105813292	105813502																						
chr6	90745886	90746096																						
chr8	35088715	35088925																						
chr3	96106258	96106468																						
chr15	75320162	75320372																						
chr15	10399877	10400087																						
chr12	110207576	110207786																						
chr9	62160853	62161063																						
chr8	13482238	13482448																						
chr9	66576005	66576215																						
chr13	114760941	114761151																						
chr2	4937936	4938146																						
chr3	52618943	52619153																						
chr8	22262458	22262668																						
chrX	141998538	141998748																						
chr3	96829949	96830159																						
chrX	16811920	16812130																						
chr13	64090174	64090384																						
chr5	119337825	119338035																						
chr1	84273035	84273245																						
chr17	47538032	47538242																						
chr6	85844036	85844246																						
chr1	187484841	187485051																						
chr4	101319779	101319989																						
chr10	95142850	95143060																						
chr2	75564822	75565032																						
chr16	43397998	43398208																						
chr9	105754357	105754567																						
chr2	78049387	78049597																						
chr5	72384655	72384865																						
chr12	8882397	8882607																						
chr13	37460593	37460803																						
chr8	11148875	11149085																						
chr15	10671995	10672205																						
chr19	41048394	41048604																						
chr7	122657840	122658050																						
chr4	101715544	101715754																						
chr16	76346488	76346698																						
chr16	13189768	13189978																						
chr3	138360891	138361101																						
chr15	59084687	59084897																						
chr14	70762943	70763153																						
chr7	14522809	14523019																						
chr14	55672144	55672354																						
chr11	43903512	43903722																						
chr5	74315895	74316105																						
chr19	41275661	41275871																						
chr2	3704701	3704911																						
chr8	40659272	40659482																						
chr2	11534948	11535158																						
chr12	71864262	71864472																						
chr14	47631766	47631976																						
chr3	81426799	81427009																						
chr18	80237386	80237596																						
chr1	171168975	171169185																						
chr5	137974823	137975033																						
chr18	51130692	51130902																						
chr19	40221017	40221227																						
chr19	12636928	12637138																						
chr9	69291254	69291464																						
chr8	40653578	40653788																						
chr8	111754876	111755086																						
chr1	71886907	71887117																						
chr5	90560807	90561017																						
chr5	151187409	151187619																						
chr7	24552482	24552692																						
chr13	32824442	32824652																						
chr4	8361332	8361542																						
chr13	114462913	114463123																						
chr12	59130182	59130392																						
chr12	72581495	72581705																						
chr8	126609945	126610155																						
chr13	51099883	51100093																						
chr4	95143810	95144020																						
chr8	85478517	85478727																						
chr10	29351530	29351740																						
chr12	104067511	104067721																						
chr8	40660404	40660614																						
chr3	121277080	121277290																						
chr19	45058515	45058725																						
chr17	84682931	84683141																						
chr11	119577812	119578022																						
chr1	71579588	71579798																						
chr6	52601776	52601986																						
chr5	44239763	44239973																						
chr4	45969144	45969354																						
chr18	62231489	62231699																						
chr16	52014462	52014672																						
chr10	37480388	37480598																						
chr5	150232239	150232449																						
chr17	86444819	86445029																						
chr11	109822352	109822562																						
chr8	68001071	68001281																						
chr5	30234200	30234410																						
chr9	52091833	52092043																						
chr7	72345987	72346197																						
chr6	26490377	26490587																						
chr9	79796626	79796836																						
chr2	60289529	60289739																						
chr13	69577247	69577457																						
chr4	98789534	98789744																						
chr10	87704223	87704433																						
chr8	104732122	104732332																						
chr6	71950677	71950887																						
chr10	68127632	68127842																						
chr8	114716652	114716862																						
chr5	90439223	90439433																						
chr4	44979809	44980019																						
chr4	9049184	9049394																						
chr8	44975275	44975485																						
chr4	49065889	49066099																						
chr1	177475755	177475965																						
chr15	26377504	26377714																						
chr7	68712966	68713176																						
chr5	148522526	148522736																						
chr10	128549134	128549344																						
chr8	12842471	12842681																						
chr6	53523871	53524081																						
chr8	40887156	40887366																						
chr9	50701346	50701556																						
chr13	3744125	3744335																						
chr1	82169017	82169227																						
chr7	122610436	122610646																						
chr1	190834514	190834724																						
chr14	41160731	41160941																						
chr7	90140385	90140595																						
chrX	160422277	160422487																						
chr14	118716448	118716658																						
chr12	25099897	25100107																						
chr7	113962221	113962431																						
chr5	72664942	72665152																						
chr16	90217493	90217703																						
chr11	61263954	61264164																						
chr3	96262378	96262588																						
chr8	124845174	124845384																						
chr2	128187199	128187409																						
chr10	42274258	42274468																						
chr5	151176115	151176325																						
chr1	45920698	45920908																						
chr6	71991280	71991490																						
chr10	96687024	96687234																						
chr14	76880060	76880270																						
chr6	37604567	37604777																						
chr12	78215567	78215777																						
chr15	35377309	35377519																						
chr15	3489223	3489433																						
chr3	108533609	108533819																						
chr9	48315989	48316199																						
chr9	69110404	69110614																						
chr3	27984065	27984275																						
chr17	85928583	85928793																						
chr8	124278839	124279049																						
chr13	69596574	69596784																						
chr13	59481123	59481333																						
chr4	108347211	108347421																						
chr4	124016521	124016731																						
chr1	174732901	174733111																						
chr6	95717264	95717474																						
chr13	108043796	108044006																						
chr4	141279447	141279657																						
chr5	140206746	140206956																						
chr2	128972294	128972504																						
chr13	34299404	34299614																						
chr10	67180461	67180671																						
chr13	3670176	3670386																						
chr18	64626242	64626452																						
chr13	70831169	70831379																						
chr7	140725644	140725854																						
chr16	65718855	65719065																						
chr15	35884663	35884873																						
chr6	12448954	12449164																						
chr2	122243812	122244022																						
chr13	34287833	34288043																						
chr11	86200488	86200698																						
chr12	82192666	82192876																						
chr18	56473600	56473810																						
chr16	94650026	94650236																						
chr2	70940926	70941136																						
chr8	25750590	25750800																						
chr15	53343286	53343496																						
chr16	93860852	93861062																						
chr19	53049546	53049756																						
chr11	4112963	4113173																						
chr1	71656423	71656633																						
chr11	78848422	78848632																						
chr7	99157529	99157739																						
chr1	4791617	4791827																						
chr13	37537977	37538187																						
chr2	59996925	59997135																						
chr2	153347444	153347654																						
chr13	12146505	12146715																						
chr15	97286184	97286394																						
chr6	47466584	47466794																						
chr2	12887066	12887276																						
chr2	77503658	77503868																						
chr16	4087378	4087588																						
chr14	78896350	78896560																						
chr2	160249833	160250043																						
chr8	35206312	35206522																						
chr13	69525897	69526107																						
chr3	14848888	14849098																						
chr1	184675696	184675906																						
chr4	39672816	39673026																						
chr5	87148168	87148378																						
chr19	40410522	40410732																						
chr3	149083514	149083724																						
chr4	62384258	62384468																						
chr5	32036003	32036213																						
chr11	105153670	105153880																						
chr4	97836796	97837006																						
chr13	4035220	4035430																						
chr6	72623730	72623940																						
chr18	80271629	80271839																						
chr12	16874086	16874296																						
chr14	65789138	65789348																						
chr5	102009681	102009891																						
chr19	39989591	39989801																						
chr13	63397472	63397682																						
chr8	14850520	14850730																						
chr13	91759862	91760072																						
chr17	73962699	73962909																						
chr5	124203329	124203539																						
chr3	51156411	51156621																						
chr19	21481141	21481351																						
chr14	62731962	62732172																						
chr12	82916020	82916230																						
chr13	114854081	114854291																						
chr3	52502376	52502586																						
chr9	116338183	116338393																						
chr10	68558589	68558799																						
chr11	12252623	12252833																						
chr11	55027934	55028144																						
chr5	122541918	122542128																						
chr4	141226488	141226698																						
chr3	149170349	149170559																						
chr19	31887276	31887486																						
chr5	107949044	107949254																						
chr1	104939242	104939452																						
chr5	92745946	92746156																						
chr1	51882811	51883021																						
chr8	7060414	7060624																						
chr5	35428533	35428743																						
chr1	91822447	91822657																						
chr3	52601129	52601339																						
chr13	42369919	42370129																						
chr6	71486435	71486645																						
chr13	4714856	4715066																						
chr4	32570043	32570253																						
chr14	17695590	17695800																						
chrX	152232666	152232876																						
chr1	161268978	161269188																						
chr7	119783484	119783694																						
chr1	88074530	88074740																						
chr6	5498932	5499142																						
chr6	85862708	85862918																						
chr5	29745743	29745953																						
chr3	98853756	98853966																						
chr9	65290121	65290331																						
chr11	86870865	86871075																						
chr11	78424437	78424647																						
chr3	135508260	135508470																						
chr9	24930389	24930599																						
chr14	51912500	51912710																						
chr4	141324923	141325133																						
chr11	7192775	7192985																						
chr14	55153089	55153299																						
chr9	98397328	98397538																						
chr9	97490783	97490993																						
chr15	88205835	88206045																						
chr15	82796114	82796324																						
chr8	13240814	13241024																						
chr6	81651981	81652191																						
chr2	157536579	157536789																						
chr19	32346975	32347185																						
chr2	169926085	169926295																						
chr9	54842289	54842499																						
chr11	70829064	70829274																						
chr5	33405584	33405794																						
chr3	129573884	129574094																						
chr3	108067673	108067883																						
chr3	65989196	65989406																						
chr16	10952947	10953157																						
chr3	146265764	146265974																						
chr12	80909744	80909954																						
chr9	74328838	74329048																						
chr7	51347635	51347845																						
chr13	46019543	46019753																						
chr8	45329581	45329791																						
chr2	70643160	70643370																						
chr4	41745061	41745271																						
chr19	44418112	44418322																						
chr11	71012811	71013021																						
chr11	100938227	100938437																						
chr16	93368099	93368309																						
chr19	3709091	3709301																						
chr4	129921608	129921818																						
chr4	6275677	6275887																						
chr9	123575370	123575580																						
chr9	69285101	69285311																						
chr17	56269241	56269451																						
chr13	28925834	28926044																						
chr15	10959365	10959575																						
chr11	70741709	70741919																						
chr2	11332118	11332328																						
chr14	57101777	57101987																						
chr13	93653472	93653682																						
chr10	110716930	110717140																						
chr7	73577859	73578069																						
chr9	57723322	57723532																						
chr9	63612704	63612914																						
chr8	45304444	45304654																						
chr1	191921796	191922006																						
chr16	25899799	25900009																						
chr7	110848496	110848706																						
chr19	58395838	58396048																						
chr4	150746115	150746325																						
chr6	72159113	72159323																						
chr9	57560654	57560864																						
chrX	142490094	142490304																						
chr2	109956881	109957091																						
chr13	110665482	110665692																						
chr15	82794331	82794541																						
chr10	71389355	71389565																						
chr19	21330011	21330221																						
chr12	15651363	15651573																						
chr5	123023114	123023324																						
chrX	166302843	166303053																						
chr8	25774857	25775067																						
chr18	20060634	20060844																						
chr5	88925713	88925923																						
chr10	127355395	127355605																						
chr3	51229287	51229497																						
chr12	102814632	102814842																						
chr6	134703074	134703284																						
chr19	34096376	34096586																						
chr11	107574007	107574217																						
chr4	150799965	150800175																						
chr19	46646190	46646400																						
chr1	191444616	191444826																						
chr14	11160757	11160967																						
chr13	41236040	41236250																						
chr1	161378748	161378958																						
chr19	18569142	18569352																						
chr9	67235459	67235669																						
chr18	39004703	39004913																						
chr8	11021285	11021495																						
chr11	102392504	102392714																						
chr12	71925256	71925466																						
chr6	87432785	87432995																						
chr13	45252216	45252426																						
chr1	133618402	133618612																						
chr5	139862843	139863053																						
chr9	48800703	48800913																						
chr3	129582573	129582783																						
chrX	142507044	142507254																						
chr19	21107368	21107578																						
chr4	137005736	137005946																						
chr15	38064245	38064455																						
chr10	28454430	28454640																						
chr8	86493985	86494195																						
chr3	23962350	23962560																						
chr1	131547094	131547304																						
chr12	72694526	72694736																						
chr12	105753814	105754024																						
chr18	84906404	84906614																						
chr8	120241089	120241299																						
chr18	33335605	33335815																						
chr11	93367847	93368057																						
chr6	56913195	56913405																						
chr17	14200215	14200425																						
chr8	84709990	84710200																						
chr1	131623741	131623951																						
chr10	107315369	107315579																						
chr8	119432540	119432750																						
chr17	17601004	17601214																						
chr2	166855792	166856002																						
chr8	106304406	106304616																						
chr11	63878697	63878907																						
chr15	11279704	11279914																						
chr13	93639885	93640095																						
chr16	70330933	70331143																						
chr3	100165457	100165667																						
chr14	54299384	54299594																						
chr2	139812218	139812428																						
chr2	147944310	147944520																						
chr18	60606196	60606406																						
chr8	126735813	126736023																						
chr13	40859888	40860098																						
chr6	85856133	85856343																						
chrX	19083151	19083361																						
chr6	108199047	108199257																						
chr8	93278366	93278576																						
chr5	28333859	28334069																						
chr14	62057241	62057451																						
chr4	121167735	121167945																						
chr15	88870920	88871130																						
chr11	5426440	5426650																						
chr11	35919971	35920181																						
chr11	51757738	51757948																						
chr16	56598457	56598667																						
chr13	90360032	90360242																						
chr2	109750560	109750770																						
chr2	58536130	58536340																						
chr8	116290699	116290909																						
chr7	70536197	70536407																						
chr5	125286173	125286383																						
chr16	35047708	35047918																						
chr1	39187078	39187288																						
chr15	36279818	36280028																						
chr18	65982721	65982931																						
chr13	60154259	60154469																						
chr1	76919617	76919827																						
chr17	28428996	28429206																						
chr11	104420410	104420620																						
chr4	72061044	72061254																						
chr19	3773198	3773408																						
chr1	119221077	119221287																						
chr12	76431634	76431844																						
chr7	16405236	16405446																						
chr5	73148513	73148723																						
chr6	24643021	24643231																						
chr17	29046130	29046340																						
chr4	115519232	115519442																						
chr16	4945404	4945614																						
chr8	124569728	124569938																						
chr4	95385658	95385868																						
chr2	37453314	37453524																						
chr8	83585284	83585494																						
chr1	179983075	179983285																						
chrX	12043415	12043625																						
chr2	180701241	180701451																						
chr6	97265264	97265474																						
chr14	11572428	11572638																						
chr4	46864005	46864215																						
chr17	64604225	64604435																						
chr2	29649456	29649666																						
chr7	79311691	79311901																						
chr4	145066434	145066644																						
chr8	94397121	94397331																						
chr5	75382295	75382505																						
chr16	5532413	5532623																						
chr19	43581285	43581495																						
chr7	84112135	84112345																						
chr4	65373294	65373504																						
chr14	70341693	70341903																						
chr6	54140520	54140730																						
chr18	74767882	74768092																						
chr16	90857032	90857242																						
chr16	30628097	30628307																						
chr6	138141476	138141686																						
chr9	86643552	86643762																						
chr1	195221836	195222046																						
chr9	35138158	35138368																						
chr8	41134886	41135096																						
chr13	24907520	24907730																						
chr3	42409083	42409293																						
chr14	27019933	27020143																						
chr8	115971401	115971611																						
chr4	40975728	40975938																						
chr4	155578711	155578921																						
chr8	89097515	89097725																						
chr2	30962834	30963044																						
chr10	75804292	75804502																						
chr7	102313354	102313564																						
chr7	38200242	38200452																						
chr3	58686644	58686854																						
chr9	50693231	50693441																						
chr11	55028556	55028766																						
chr9	74865485	74865695																						
chr18	45570517	45570727																						
chr8	10939947	10940157																						
chr19	12695563	12695773																						
chr2	101828380	101828590																						
chr5	90202617	90202827																						
chr14	46616036	46616246																						
chr3	98262176	98262386																						
chr4	59194067	59194277																						
chr9	106822695	106822905																						
chr1	74510837	74511047																						
chr6	108506243	108506453																						
