Chr	Start	End																						
chr4	108362626	108362828																						
chr14	76831863	76832065																						
chr16	24012075	24012277																						
chr11	53883364	53883566																						
chr16	92433288	92433490																						
chr19	56684546	56684748																						
chr9	119933869	119934071																						
chr10	96743168	96743370																						
chr8	120543113	120543315																						
chr16	93745019	93745221																						
chr16	78563771	78563973																						
chr11	101700614	101700816																						
chr9	14215532	14215734																						
chr16	91452614	91452816																						
chr5	150852242	150852444																						
chr17	8343449	8343651																						
chr12	57444528	57444730																						
chr6	58951749	58951951																						
chr11	30772778	30772980																						
chr2	132657344	132657546																						
chr16	97897826	97898028																						
chr5	107272753	107272955																						
chr5	30523201	30523403																						
chr12	118186216	118186418																						
chr16	17406448	17406650																						
chr10	88515146	88515348																						
chrX	119980480	119980682																						
chr2	158074843	158075045																						
chr5	86725070	86725272																						
chr9	94084093	94084295																						
chr13	47200055	47200257																						
chr11	90371527	90371729																						
chr4	108072044	108072246																						
chr8	18217919	18218121																						
chr18	12550272	12550474																						
chr4	100368795	100368997																						
chr9	69313395	69313597																						
chr13	98695641	98695843																						
chr4	20008236	20008438																						
chr16	86816642	86816844																						
chr8	33673061	33673263																						
chr2	57238277	57238479																						
chr15	83530732	83530934																						
chr12	105757905	105758107																						
chr10	80094207	80094409																						
chr9	66626032	66626234																						
chr16	37597579	37597781																						
chr13	112529901	112530103																						
chr9	31979361	31979563																						
chr9	107866804	107867006																						
chr4	105640983	105641185																						
chr12	25163596	25163798																						
chr10	59921347	59921549																						
chr1	74044521	74044723																						
chr19	44416332	44416534																						
chr17	79918505	79918707																						
chr3	102383910	102384112																						
chr5	138075719	138075921																						
chr11	90342910	90343112																						
chr3	129567063	129567265																						
chr15	39150274	39150476																						
chr11	53308372	53308574																						
chr14	73162473	73162675																						
chr14	76823008	76823210																						
chr6	8045897	8046099																						
chr1	136911554	136911756																						
chr12	111891892	111892094																						
chr7	82725119	82725321																						
chr2	126668962	126669164																						
chr11	27974623	27974825																						
chr1	131919143	131919345																						
chr1	127278194	127278396																						
chr4	84432241	84432443																						
chr10	24317189	24317391																						
chr5	103963103	103963305																						
chr8	128465492	128465694																						
chr5	17828974	17829176																						
chr6	116341931	116342133																						
chr1	128613860	128614062																						
chr6	54179633	54179835																						
chr17	75539198	75539400																						
chr4	32288546	32288748																						
chr4	57514048	57514250																						
chr18	35814726	35814928																						
chr11	55168544	55168746																						
chr12	86879606	86879808																						
chr4	144993315	144993517																						
chr9	103234611	103234813																						
chr15	83168910	83169112																						
chr2	132878452	132878654																						
chr16	37964432	37964634																						
chr15	60994045	60994247																						
chr9	57664679	57664881																						
chr7	6838177	6838379																						
chr5	150918627	150918829																						
chr3	27474284	27474486																						
chr4	141731894	141732096																						
chr11	44173323	44173525																						
chr4	101674847	101675049																						
chr6	59053362	59053564																						
chr3	142339976	142340178																						
chr2	45254232	45254434																						
chr17	73986122	73986324																						
chr11	120973665	120973867																						
chr15	75379897	75380099																						
chr14	118796434	118796636																						
chr15	82183703	82183905																						
chr4	73044377	73044579																						
chr9	79600193	79600395																						
chr18	7847634	7847836																						
chr13	24880314	24880516																						
chr2	179291206	179291408																						
chr7	14522832	14523034																						
chr11	113127896	113128098																						
chr13	37876884	37877086																						
chr7	14525358	14525560																						
chr2	30242674	30242876																						
chr8	85434000	85434202																						
chr4	149989286	149989488																						
chr13	101849494	101849696																						
chr11	101524558	101524760																						
chr10	80664623	80664825																						
chr1	84254000	84254202																						
chr8	95200173	95200375																						
chr9	57762316	57762518																						
chr9	115400566	115400768																						
chr10	127413689	127413891																						
chr10	68092538	68092740																						
chr4	11146959	11147161																						
chr16	94536939	94537141																						
chr9	61915633	61915835																						
chr3	79156405	79156607																						
chr7	110615336	110615538																						
chr15	91283036	91283238																						
chr8	95783488	95783690																						
chr8	95853651	95853853																						
chr12	27894805	27895007																						
chr1	119590128	119590330																						
chr1	82168270	82168472																						
chr17	8299631	8299833																						
chr16	29991957	29992159																						
chr6	108229156	108229358																						
chr6	41501006	41501208																						
chr10	119011076	119011278																						
chr11	117285031	117285233																						
chr5	28756119	28756321																						
chr8	117700800	117701002																						
chr9	42750239	42750441																						
chr1	119682689	119682891																						
chr13	52069196	52069398																						
chr18	16693036	16693238																						
chr12	110054341	110054543																						
chr4	98039144	98039346																						
chr16	93860893	93861095																						
chr3	64468465	64468667																						
chr6	59029689	59029891																						
chr6	5200037	5200239																						
chr1	120098298	120098500																						
chr11	53903383	53903585																						
chr15	62079721	62079923																						
chr5	125323194	125323396																						
chr13	73735432	73735634																						
chr1	16309213	16309415																						
chr9	47583299	47583501																						
chr4	140532379	140532581																						
chr6	82648058	82648260																						
chr1	191640225	191640427																						
chr10	96125783	96125985																						
chr18	38878920	38879122																						
chr3	131310763	131310965																						
chr15	39107791	39107993																						
chr17	23547412	23547614																						
chr3	85582897	85583099																						
chr12	30240940	30241142																						
chr4	53414055	53414257																						
chr4	138968253	138968455																						
chr5	75948795	75948997																						
chr2	132847721	132847923																						
chr1	39434356	39434558																						
chr11	109347611	109347813																						
chr7	133793535	133793737																						
chr10	111828054	111828256																						
chr18	60699682	60699884																						
chr6	136913417	136913619																						
chr3	107690459	107690661																						
chr10	92146343	92146545																						
chr19	57270809	57271011																						
chr3	112121697	112121899																						
chr1	153702573	153702775																						
chr1	80324465	80324667																						
chr14	98882717	98882919																						
chr2	27246802	27247004																						
chr19	10096429	10096631																						
chr1	180216964	180217166																						
chr4	144961811	144962013																						
chr5	96306380	96306582																						
chr19	56278488	56278690																						
chr2	141288475	141288677																						
chr6	116910745	116910947																						
chr4	134632478	134632680																						
chr11	106412744	106412946																						
chr4	118357510	118357712																						
chr18	70193866	70194068																						
chr7	127335697	127335899																						
chr3	27603955	27604157																						
chr10	127893666	127893868																						
chr8	126665776	126665978																						
chr2	94066949	94067151																						
chr19	23061198	23061400																						
chr8	45610905	45611107																						
chr16	22429039	22429241																						
chr1	75169011	75169213																						
chr10	120164988	120165190																						
chr2	167639680	167639882																						
chr7	35150133	35150335																						
chr12	76281374	76281576																						
chr9	70078150	70078352																						
chr17	28682752	28682954																						
chr5	43032097	43032299																						
chr3	24782856	24783058																						
chr7	73577911	73578113																						
chr16	92400083	92400285																						
chr9	43823647	43823849																						
chr1	187609347	187609549																						
chr15	42628754	42628956																						
chr17	23546317	23546519																						
chr11	115697188	115697390																						
chr3	157743087	157743289																						
chr13	92640966	92641168																						
chr4	138326487	138326689																						
chr5	90512758	90512960																						
chr4	121184689	121184891																						
chr2	78049400	78049602																						
chr11	3931952	3932154																						
chr8	80847936	80848138																						
chr8	120265599	120265801																						
chr6	12637028	12637230																						
chr19	30241549	30241751																						
chr2	103203435	103203637																						
chr17	79623975	79624177																						
chr19	30229603	30229805																						
chr9	102975993	102976195																						
chr3	85845407	85845609																						
chr9	110985643	110985845																						
chr9	54571242	54571444																						
chr1	139860345	139860547																						
chr4	101355642	101355844																						
chr2	155620457	155620659																						
chr2	115450168	115450370																						
chr7	43362147	43362349																						
chr17	14200200	14200402																						
chr5	89570475	89570677																						
chr12	57897888	57898090																						
chr6	71236606	71236808																						
chr13	3646699	3646901																						
chr5	77163083	77163285																						
chr8	56269726	56269928																						
chr3	122888355	122888557																						
chr7	65802912	65803114																						
chr7	135728146	135728348																						
chr2	20947055	20947257																						
chr3	138335648	138335850																						
chr16	58662418	58662620																						
chr11	6043978	6044180																						
chr15	7167300	7167502																						
chr8	108743217	108743419																						
chr18	55483506	55483708																						
chr2	15064431	15064633																						
chr7	81110588	81110790																						
chrX	150593346	150593548																						
chr8	23215114	23215316																						
chr6	34188024	34188226																						
chr14	45700333	45700535																						
chr10	23935448	23935650																						
chr11	51777450	51777652																						
chr6	67244203	67244405																						
chr15	34513910	34514112																						
chr6	91660186	91660388																						
chr12	32709259	32709461																						
chr5	120567052	120567254																						
chr9	96824253	96824455																						
chr14	30855344	30855546																						
chr12	99207152	99207354																						
chr7	140717239	140717441																						
chr16	32818464	32818666																						
chr15	96568366	96568568																						
chr13	81316698	81316900																						
chr14	16249749	16249951																						
chr1	151128202	151128404																						
chr1	37562025	37562227																						
chr15	40448721	40448923																						
chr13	54430174	54430376																						
chr15	93336866	93337068																						
chr19	37697682	37697884																						
chr9	61321451	61321653																						
chr2	84756325	84756527																						
chr2	125615868	125616070																						
chr6	9061604	9061806																						
chr2	6105531	6105733																						
chr9	54502779	54502981																						
chr5	136557555	136557757																						
chr4	132594338	132594540																						
chr17	47060091	47060293																						
chr5	97554682	97554884																						
chr8	34108524	34108726																						
chr3	79243054	79243256																						
chr6	19991930	19992132																						
chr1	119221079	119221281																						
chr16	32688880	32689082																						
chr9	95557846	95558048																						
chr8	124345162	124345364																						
chr1	181015235	181015437																						
chr14	45510916	45511118																						
chr11	5426490	5426692																						
chr15	84115240	84115442																						
chr4	109317591	109317793																						
chr14	121252655	121252857																						
chr9	122872711	122872913																						
chr19	32755753	32755955																						
chr5	146353527	146353729																						
chrX	142335603	142335805																						
chr8	116190443	116190645																						
chr2	166245269	166245471																						
chr5	35425191	35425393																						
chr9	106236140	106236342																						
chr13	69547615	69547817																						
chr2	155340292	155340494																						
chr14	22633664	22633866																						
chr9	108378978	108379180																						
chr4	11147663	11147865																						
chr11	61263938	61264140																						
chr4	82452974	82453176																						
chr16	97535141	97535343																						
chr13	104172679	104172881																						
chr1	91436712	91436914																						
chr1	85922916	85923118																						
chr5	122292026	122292228																						
chr4	86853305	86853507																						
chr9	106724975	106725177																						
chr7	35558753	35558955																						
chr11	57973762	57973964																						
chr6	100540319	100540521																						
chr6	101326207	101326409																						
chr8	121651994	121652196																						
chr1	44198372	44198574																						
chr2	152784648	152784850																						
chr9	44487629	44487831																						
chr9	62834984	62835186																						
chr4	6258101	6258303																						
chr6	50175842	50176044																						
chr4	103386405	103386607																						
chr10	4776116	4776318																						
chr10	128938549	128938751																						
chr8	25611666	25611868																						
chr1	88559714	88559916																						
chr8	13482285	13482487																						
chr4	106590199	106590401																						
chr7	30949993	30950195																						
chr10	27133762	27133964																						
chr12	30200732	30200934																						
chr4	62496902	62497104																						
chr18	53860248	53860450																						
chr2	154776582	154776784																						
chr14	121158688	121158890																						
chr6	59451402	59451604																						
chr6	141614117	141614319																						
chr7	133730729	133730931																						
chr10	125161248	125161450																						
chr9	50876347	50876549																						
chrX	85877864	85878066																						
chr11	103897907	103898109																						
chr5	73168871	73169073																						
chr14	47296307	47296509																						
chr10	44474414	44474616																						
chr5	35671565	35671767																						
chr9	9097894	9098096																						
chr7	125237122	125237324																						
chr6	124690616	124690818																						
chr4	70484215	70484417																						
chr11	75486447	75486649																						
chr8	128463221	128463423																						
chr14	55714840	55715042																						
chr19	36645405	36645607																						
chr12	71875806	71876008																						
chr2	31530305	31530507																						
chr11	96942454	96942656																						
chr2	161321677	161321879																						
chr10	59477082	59477284																						
chr2	58747893	58748095																						
chr9	97188787	97188989																						
chr15	44449978	44450180																						
chr12	72665056	72665258																						
chr4	133754523	133754725																						
chr2	155055312	155055514																						
chr12	103551492	103551694																						
chr2	32448579	32448781																						
chr5	90457296	90457498																						
chr14	60663396	60663598																						
chr2	11447649	11447851																						
chr5	149002178	149002380																						
chrX	104200149	104200351																						
chr19	14182086	14182288																						
chr6	145757443	145757645																						
chr3	41298903	41299105																						
chr4	46988308	46988510																						
chr1	88954896	88955098																						
chr19	34819695	34819897																						
chr6	122136407	122136609																						
chr5	3491270	3491472																						
chr4	102174738	102174940																						
chr2	94051040	94051242																						
chr11	63775488	63775690																						
chr6	50772603	50772805																						
chr1	133934474	133934676																						
chr1	168459577	168459779																						
chr4	141623107	141623309																						
chr14	69152625	69152827																						
chr6	31368053	31368255																						
chr3	79539212	79539414																						
chr5	137671529	137671731																						
chr2	170133464	170133666																						
chr2	152665548	152665750																						
chr12	101862652	101862854																						
chr13	34076925	34077127																						
chrX	103829041	103829243																						
chr12	71934331	71934533																						
chr12	12509295	12509497																						
chr11	88639767	88639969																						
chr19	20555396	20555598																						
chr16	13276356	13276558																						
chr17	28031380	28031582																						
chr10	57487777	57487979																						
chr16	24153795	24153997																						
chr9	25328078	25328280																						
chr5	53957386	53957588																						
chr6	108316564	108316766																						
chr8	36665929	36666131																						
chr6	85927658	85927860																						
chr1	78587102	78587304																						
chr16	96326314	96326516																						
chrX	140543278	140543480																						
chr10	122515837	122516039																						
chr2	155381117	155381319																						
chr5	107184263	107184465																						
chr14	76714658	76714860																						
chr3	129879243	129879445																						
chr3	94311052	94311254																						
chr4	59193046	59193248																						
chr5	124019485	124019687																						
chr13	60736523	60736725																						
chr7	48934901	48935103																						
chr7	13054654	13054856																						
chr15	88861808	88862010																						
chr7	81251497	81251699																						
chr4	141925933	141926135																						
chr11	11960855	11961057																						
chr15	102193763	102193965																						
chr19	21651760	21651962																						
chr2	48399276	48399478																						
chr9	46207279	46207481																						
chr7	123452586	123452788																						
chr10	75766914	75767116																						
chr17	28446268	28446470																						
chr15	53196247	53196449																						
chr15	82434586	82434788																						
chr5	51876956	51877158																						
chr11	75246755	75246957																						
chr5	114147766	114147968																						
chr4	140452527	140452729																						
chrX	70466960	70467162																						
chr11	43891568	43891770																						
chr18	46645077	46645279																						
chr9	21924060	21924262																						
chr16	30151161	30151363																						
chr5	146307517	146307719																						
chr4	107245503	107245705																						
chr7	35081041	35081243																						
chr7	13042559	13042761																						
chr19	34755926	34756128																						
chr2	154893106	154893308																						
chr11	83578502	83578704																						
chr9	43825246	43825448																						
chr14	27673282	27673484																						
chr3	89305628	89305830																						
chr6	87248300	87248502																						
chr14	66118438	66118640																						
chr7	79809905	79810107																						
chr10	40177725	40177927																						
chr16	65672262	65672464																						
chr15	99403566	99403768																						
chr16	24078154	24078356																						
chr12	82452547	82452749																						
chr7	127276742	127276944																						
chr11	84683022	84683224																						
chr10	87521671	87521873																						
chr8	10914692	10914894																						
chr11	69715906	69716108																						
chr13	16281906	16282108																						
chr4	83220859	83221061																						
chr10	40023560	40023762																						
chr4	39493800	39494002																						
chr18	62066497	62066699																						
chr5	66167038	66167240																						
chr9	31279986	31280188																						
chr14	46016686	46016888																						
chr14	114857234	114857436																						
chr16	30769008	30769210																						
chr4	127581306	127581508																						
chr7	3230468	3230670																						
chr18	7780601	7780803																						
chr11	23693300	23693502																						
chr15	57466154	57466356																						
chr1	184675651	184675853																						
chr16	21844386	21844588																						
chr6	67146146	67146348																						
chr9	45040235	45040437																						
chr1	22996763	22996965																						
chr11	76146573	76146775																						
chr1	93143011	93143213																						
chr13	40841558	40841760																						
chr10	23477589	23477791																						
chr11	20370451	20370653																						
chr3	97611049	97611251																						
chr7	79248170	79248372																						
chr2	114718978	114719180																						
chr11	102421647	102421849																						
chr9	47367219	47367421																						
chr5	30188224	30188426																						
chr7	79781011	79781213																						
chr13	75844894	75845096																						
chr8	120441723	120441925																						
chr6	34727444	34727646																						
chr4	56708184	56708386																						
chr12	113142118	113142320																						
chr11	17659356	17659558																						
chr15	55280738	55280940																						
chr19	56519503	56519705																						
chr6	88742756	88742958																						
chr10	12664225	12664427																						
chr1	58604851	58605053																						
chr2	45464391	45464593																						
chr18	5600905	5601107																						
chr5	122458166	122458368																						
chr5	122527898	122528100																						
chr5	52992295	52992497																						
chr19	29498882	29499084																						
chr9	21764369	21764571																						
chr4	56934017	56934219																						
chr5	150232270	150232472																						
chr9	53603948	53604150																						
chr2	146504988	146505190																						
chr2	37445577	37445779																						
chr3	66365526	66365728																						
chrX	11736537	11736739																						
chr2	29035006	29035208																						
chr13	47224228	47224430																						
chr18	82921570	82921772																						
chr14	65360175	65360377																						
chr8	95748348	95748550																						
chr16	34958828	34959030																						
chr14	79487530	79487732																						
chr2	27583050	27583252																						
chr5	32441474	32441676																						
chr12	117725122	117725324																						
chr13	69631194	69631396																						
chr4	66882204	66882406																						
chr1	191183396	191183598																						
chr5	88925714	88925916																						
chr5	28272892	28273094																						
chr19	42611835	42612037																						
chr3	87509189	87509391																						
chr5	103291293	103291495																						
chr14	25451175	25451377																						
chr3	105739944	105740146																						
chr5	49326687	49326889																						
chr6	119418733	119418935																						
chr15	100318287	100318489																						
chrX	60347595	60347797																						
chr6	70872322	70872524																						
chr10	118765943	118766145																						
chr5	105293867	105294069																						
chr7	116290813	116291015																						
chr11	58226541	58226743																						
chr2	124759107	124759309																						
chr11	21402924	21403126																						
chr5	148601765	148601967																						
chr2	147931886	147932088																						
chr10	81412008	81412210																						
chr5	81568885	81569087																						
chr2	69135618	69135820																						
chr15	13705332	13705534																						
chr9	11703698	11703900																						
chr5	66079456	66079658																						
chr17	56208207	56208409																						
chr15	59017665	59017867																						
chr10	26351189	26351391																						
chr5	138105126	138105328																						
chr18	84089484	84089686																						
chr1	82180399	82180601																						
chr15	85787595	85787797																						
chr9	98280268	98280470																						
chr11	80215426	80215628																						
chr14	121711560	121711762																						
chr16	4892221	4892423																						
chr7	115274973	115275175																						
chr13	70831158	70831360																						
chr11	107016996	107017198																						
chr8	100855535	100855737																						
chr10	67105797	67105999																						
chr3	98267182	98267384																						
chr5	44239809	44240011																						
chr16	23326814	23327016																						
chr13	101980284	101980486																						
chr4	49338077	49338279																						
chr9	106755941	106756143																						
chr8	124278874	124279076																						
chr13	9286132	9286334																						
chr9	79755380	79755582																						
chr13	24907536	24907738																						
chr19	43462507	43462709																						
chr3	58688626	58688828																						
chr3	58686693	58686895																						
chr11	98298556	98298758																						
chr6	14108722	14108924																						
chr4	105328876	105329078																						
chr7	30234331	30234533																						
chr7	26356796	26356998																						
chr16	93591540	93591742																						
chr7	65359862	65360064																						
chr4	59581804	59582006																						
chr3	74446305	74446507																						
chr18	39855936	39856138																						
chr19	40073807	40074009																						
chr10	28649826	28650028																						
chr7	75856272	75856474																						
chr4	56933292	56933494																						
chr12	100789941	100790143																						
chr14	72600451	72600653																						
chr16	31535849	31536051																						
chr19	41629596	41629798																						
chr3	106500634	106500836																						
chr5	22411927	22412129																						
chr14	25709671	25709873																						
chr17	87263543	87263745																						
chr10	23851300	23851502																						
chr10	8951287	8951489																						
chr11	116210809	116211011																						
chr5	150600007	150600209																						
chr8	46485030	46485232																						
chr12	103328523	103328725																						
chr5	134095842	134096044																						
chr3	115641502	115641704																						
chr8	124668971	124669173																						
chr12	26178319	26178521																						
chr9	61841322	61841524																						
chr14	63178084	63178286																						
chr6	111449037	111449239																						
chr2	132698502	132698704																						
chr5	122801769	122801971																						
chr8	35378364	35378566																						
chr5	151296304	151296506																						
chr11	116100432	116100634																						
chr15	69043474	69043676																						
chr19	32189148	32189350																						
chr14	67209661	67209863																						
chr15	89170152	89170354																						
chr8	14850449	14850651																						
chr13	107891334	107891536																						
chr10	89626134	89626336																						
chr13	63929960	63930162																						
chr4	145004369	145004571																						
chr6	54410561	54410763																						
chr8	25980246	25980448																						
chr9	61120882	61121084																						
chr3	130614499	130614701																						
chr1	190204588	190204790																						
chr16	13807652	13807854																						
chr12	110539878	110540080																						
chr4	46959857	46960059																						
chr15	91034154	91034356																						
chr4	62026358	62026560																						
chr13	24144071	24144273																						
chr10	30001014	30001216																						
chr1	44129941	44130143																						
chr2	146314815	146315017																						
chr11	107427951	107428153																						
chr4	72400866	72401068																						
chr6	136455736	136455938																						
chr15	90993081	90993283																						
chr1	92100608	92100810																						
chr2	30133145	30133347																						
chr10	99226694	99226896																						
chr10	107316213	107316415																						
chr13	69638271	69638473																						
chr5	115543454	115543656																						
chr6	100327091	100327293																						
chrX	77665137	77665339																						
chr13	31055475	31055677																						
chr16	32913900	32914102																						
chr7	79313921	79314123																						
chr19	20654255	20654457																						
chr14	48708814	48709016																						
chr3	142395573	142395775																						
chr7	102392561	102392763																						
chr3	104601779	104601981																						
chr8	80823224	80823426																						
chr6	37784769	37784971																						
chr1	85959211	85959413																						
chr14	62760137	62760339																						
chr5	86885844	86886046																						
chr13	38122419	38122621																						
chr14	11523236	11523438																						
chr6	146125633	146125835																						
chr1	191288858	191289060																						
chrX	58501734	58501936																						
chr4	72184605	72184807																						
chr2	40444626	40444828																						
chr3	96575591	96575793																						
chr2	104128964	104129166																						
chr7	126681298	126681500																						
chr10	87371915	87372117																						
chr11	45855820	45856022																						
chr9	122395901	122396103																						
chr2	44952841	44953043																						
chr7	45491309	45491511																						
chr16	33685105	33685307																						
chr2	59286314	59286516																						
chr10	42202690	42202892																						
chr8	110064287	110064489																						
chr17	28698752	28698954																						
chr1	133933399	133933601																						
chr13	37904557	37904759																						
chr12	110059410	110059612																						
chr14	27295946	27296148																						
chr5	73314774	73314976																						
chr14	70336477	70336679																						
chr8	117718595	117718797																						
chr6	23147315	23147517																						
chr3	27918790	27918992																						
chr7	25411022	25411224																						
chr9	40807688	40807890																						
chr18	42864026	42864228																						
chr7	99156420	99156622																						
chr11	117280136	117280338																						
chr15	85675723	85675925																						
chr5	87456383	87456585																						
chr5	151177304	151177506																						
chr9	74939197	74939399																						
chrX	120034173	120034375																						
chr2	69051664	69051866																						
chr15	57913020	57913222																						
chr11	113165298	113165500																						
chr9	69110359	69110561																						
chrX	12358153	12358355																						
chr14	76566288	76566490																						
chr13	112055162	112055364																						
chr17	24878078	24878280																						
chr12	117905507	117905709																						
chr11	108365682	108365884																						
chr18	61679624	61679826																						
chr10	31607523	31607725																						
chr7	45538443	45538645																						
chr6	138143593	138143795																						
chr4	9049225	9049427																						
chr2	45839041	45839243																						
chr1	153689798	153690000																						
chr9	65306801	65307003																						
chr10	28459984	28460186																						
chr14	8256990	8257192																						
chr11	62643415	62643617																						
chr1	131797236	131797438																						
chr4	125941406	125941608																						
chrX	9222826	9223028																						
chr12	33427849	33428051																						
chr11	102166224	102166426																						
chr6	56485489	56485691																						
chr2	69049229	69049431																						
chr15	81882332	81882534																						
chr10	75828588	75828790																						
chr4	45467542	45467744																						
chr12	21568651	21568853																						
chr5	113140191	113140393																						
chr8	46376133	46376335																						
chr17	57201920	57202122																						
chr12	103658334	103658536																						
chr1	33096949	33097151																						
chr10	107312629	107312831																						
chr5	61986260	61986462																						
chr5	87601064	87601266																						
chr19	33079095	33079297																						
chr3	154723305	154723507																						
chr4	99929254	99929456																						
chr3	144266755	144266957																						
chr15	82695264	82695466																						
chr9	95675173	95675375																						
chr8	46387103	46387305																						
chr2	155373986	155374188																						
chr2	31924989	31925191																						
chr16	25052976	25053178																						
chr8	44704958	44705160																						
chr6	146907873	146908075																						
chr10	127521184	127521386																						
chr12	30214857	30215059																						
chr9	22303407	22303609																						
chr4	97102822	97103024																						
chr5	125168165	125168367																						
chr19	55150283	55150485																						
chr10	76572270	76572472																						
chr14	65837922	65838124																						
chr15	78470596	78470798																						
chr18	59087685	59087887																						
chr3	9738806	9739008																						
chr15	59653971	59654173																						
chr14	11608508	11608710																						
chr8	4186247	4186449																						
chr5	25100668	25100870																						
chr7	141923768	141923970																						
chr15	64343654	64343856																						
chr16	21329310	21329512																						
chr1	24005634	24005836																						
chr9	24511948	24512150																						
chr15	62133071	62133273																						
chr10	107943847	107944049																						
chr10	127577329	127577531																						
chr3	7660879	7661081																						
chr7	98141300	98141502																						
chr4	59585188	59585390																						
chr6	94550996	94551198																						
chr10	75429117	75429319																						
chr2	70333729	70333931																						
chr8	70544213	70544415																						
chr12	77929641	77929843																						
chr13	56354663	56354865																						
chr10	119262852	119263054																						
chr17	82636494	82636696																						
chr2	109487658	109487860																						
chr18	11161160	11161362																						
chr11	107039536	107039738																						
chr18	35387820	35388022																						
chr4	141545925	141546127																						
chr2	118725618	118725820																						
chr7	127209072	127209274																						
chr6	124698840	124699042																						
chr2	109983507	109983709																						
chr16	56598440	56598642																						
chr2	106653393	106653595																						
chr10	63247563	63247765																						
chr15	77338542	77338744																						
chr11	97967163	97967365																						
chr13	64054000	64054202																						
chr9	65303682	65303884																						
chr16	31948351	31948553																						
chr2	169075340	169075542																						
chr5	30534787	30534989																						
chr11	78408843	78409045																						
chr3	9573784	9573986																						
chr14	16570165	16570367																						
chr9	43818214	43818416																						
chr15	37806559	37806761																						
chr10	18004285	18004487																						
chr6	48896042	48896244																						
chr6	113894053	113894255																						
chr12	32787236	32787438																						
chr2	32527651	32527853																						
chr16	24090090	24090292																						
chr4	101675872	101676074																						
chr7	16588167	16588369																						
chr7	127009847	127010049																						
chr5	130200801	130201003																						
chr12	8776347	8776549																						
chr8	11530861	11531063																						
chr13	63231316	63231518																						
chr7	128238486	128238688																						
chr13	108707178	108707380																						
chr13	9064291	9064493																						
chr4	132484844	132485046																						
chr6	48545376	48545578																						
chr15	27631018	27631220																						
chr17	86394497	86394699																						
chr6	100059914	100060116																						
chr8	76514224	76514426																						
chr14	33083316	33083518																						
chr8	122317938	122318140																						
chr15	11054040	11054242																						
chr7	41390369	41390571																						
chr7	98347558	98347760																						
chr16	91834057	91834259																						
chr15	11398857	11399059																						
chr7	101337525	101337727																						
chr18	60716896	60717098																						
chr13	73599154	73599356																						
chr17	63306947	63307149																						
chr15	81416922	81417124																						
chr7	28959740	28959942																						
chr13	38525363	38525565																						
chr19	7968759	7968961																						
chr3	118478150	118478352																						
chr14	25610575	25610777																						
chr1	118403076	118403278																						
chr5	125215499	125215701																						
chr11	31718371	31718573																						
chr3	65612445	65612647																						
chr3	42409086	42409288																						
chr18	3420141	3420343																						
chr9	28251410	28251612																						
chr13	24338478	24338680																						
chr7	45103874	45104076																						
chr15	75991067	75991269																						
chr6	67014914	67015116																						
chr4	149791030	149791232																						
chr5	121699948	121700150																						
chr16	92697317	92697519																						
chr13	41226591	41226793																						
chr10	75407849	75408051																						
chr10	45210337	45210539																						
chr8	81996327	81996529																						
chr5	90439246	90439448																						
chr15	59480743	59480945																						
chr5	87618085	87618287																						
chr11	118216570	118216772																						
chr11	121524246	121524448																						
chr1	61649984	61650186																						
chr5	63952063	63952265																						
chr7	68713003	68713205																						
chr2	118306547	118306749																						
chr3	57420305	57420507																						
chr10	111364299	111364501																						
chr5	87027462	87027664																						
chr7	84153946	84154148																						
chr17	65774177	65774379																						
chr12	80793800	80794002																						
chr18	51255364	51255566																						
chr13	41235990	41236192																						
chr5	64255182	64255384																						
chr7	140756645	140756847																						
chr2	125763961	125764163																						
chr11	16742378	16742580																						
chr4	46553983	46554185																						
chr16	52031045	52031247																						
chr4	130640551	130640753																						
chr18	12140202	12140404																						
chr1	139764340	139764542																						
chr1	134242368	134242570																						
chr9	77910584	77910786																						
chr15	97041214	97041416																						
chr3	157912291	157912493																						
chr1	190106778	190106980																						
chr5	43052761	43052963																						
chr11	51858980	51859182																						
chr9	23436809	23437011																						
chr10	22001717	22001919																						
chr16	35316884	35317086																						
chr13	58999362	58999564																						
chr13	9128972	9129174																						
chr14	55468504	55468706																						
chr8	11169502	11169704																						
chr16	3885398	3885600																						
chr9	9354962	9355164																						
chr17	87291147	87291349																						
chr13	47170836	47171038																						
chr5	25105855	25106057																						
chr10	71476940	71477142																						
chr17	3496153	3496355																						
chr2	134826093	134826295																						
chr7	112170414	112170616																						
chr5	87590010	87590212																						
chr16	52267254	52267456																						
chr10	41894092	41894294																						
chr5	132450122	132450324																						
chr14	47215659	47215861																						
chr2	42039299	42039501																						
chr10	111405172	111405374																						
chr14	27019952	27020154																						
chr15	95750172	95750374																						
chr6	108836312	108836514																						
chr11	120994902	120995104																						
chr8	71375479	71375681																						
chr2	134713375	134713577																						
chr7	118699012	118699214																						
