Chr	Start	End																						
chr11	119217884	119218100																						
chr1	165483486	165483702																						
chr13	35380288	35380504																						
chr1	81950344	81950560																						
chr3	119021026	119021242																						
chr2	3748874	3749090																						
chr16	65977132	65977348																						
chr13	60660064	60660280																						
chr12	39953000	39953216																						
chr10	41291109	41291325																						
chr12	13769773	13769989																						
chr7	68305849	68306065																						
chr8	91709443	91709659																						
chr6	71130431	71130647																						
chr8	85478468	85478684																						
chr6	15793589	15793805																						
chr14	105253920	105254136																						
chr18	33794587	33794803																						
chr3	148965914	148966130																						
chr4	39493781	39493997																						
chr5	90568372	90568588																						
chr1	127735333	127735549																						
chr15	61098606	61098822																						
chr17	71204440	71204656																						
chr13	107641853	107642069																						
chr8	93131482	93131698																						
chr1	75693143	75693359																						
chr1	131486226	131486442																						
chr15	75396228	75396444																						
chr5	150656929	150657145																						
chr7	89329974	89330190																						
chr18	12802698	12802914																						
chr16	91747613	91747829																						
chr4	84622658	84622874																						
chr15	76223557	76223773																						
chr18	21298938	21299154																						
chr1	140409564	140409780																						
chr15	57880044	57880260																						
chr6	57513401	57513617																						
chr15	9276979	9277195																						
chr3	28737097	28737313																						
chr5	147017712	147017928																						
chr14	16366171	16366387																						
chr12	81189751	81189967																						
chr11	62549863	62550079																						
chr9	42750246	42750462																						
chr5	72498421	72498637																						
chr1	166031915	166032131																						
chr6	54502841	54503057																						
chr1	4514019	4514235																						
chr8	36713057	36713273																						
chr13	32824987	32825203																						
chr10	86923747	86923963																						
chr5	120514352	120514568																						
chr8	68083126	68083342																						
chr2	67883704	67883920																						
chr6	5219524	5219740																						
chr5	100548337	100548553																						
chr1	128766235	128766451																						
chr4	104804204	104804420																						
chr11	109655283	109655499																						
chr6	6457057	6457273																						
chr2	134844707	134844923																						
chr19	29498836	29499052																						
chr2	136952360	136952576																						
chr1	100549642	100549858																						
chr8	5095402	5095618																						
chr5	74332299	74332515																						
chr14	65388185	65388401																						
chr8	21779087	21779303																						
chr11	95454700	95454916																						
chr19	46124801	46125017																						
chr4	91498142	91498358																						
chr7	28925414	28925630																						
chr6	94055645	94055861																						
chr18	10413671	10413887																						
chr6	24913673	24913889																						
chr12	59040450	59040666																						
chr4	81276243	81276459																						
chr16	45893853	45894069																						
chr18	53363760	53363976																						
chr14	116448332	116448548																						
chrX	38463244	38463460																						
chr6	41501010	41501226																						
chr8	62683071	62683287																						
chr13	101524305	101524521																						
chr5	96498188	96498404																						
chr7	68282931	68283147																						
chr6	139971678	139971894																						
chr3	22008505	22008721																						
chr4	40139966	40140182																						
chr7	119617632	119617848																						
chr12	27946918	27947134																						
chr5	38480455	38480671																						
chr10	14030622	14030838																						
chr8	107405810	107406026																						
chr2	132639478	132639694																						
chr4	108024867	108025083																						
chr2	30414310	30414526																						
chr10	33847244	33847460																						
chr1	153275600	153275816																						
chr11	59893847	59894063																						
chr10	99169889	99170105																						
chr10	47654337	47654553																						
chr10	125285440	125285656																						
chr11	77444949	77445165																						
chr17	4993752	4993968																						
chr2	38562688	38562904																						
chr13	32520001	32520217																						
chr1	187155801	187156017																						
chr9	88711035	88711251																						
chr19	18551679	18551895																						
chr3	145778620	145778836																						
chr19	40509503	40509719																						
chr8	46385906	46386122																						
chr4	97765450	97765666																						
chr11	68874853	68875069																						
chr17	93248859	93249075																						
chr3	103243603	103243819																						
chr3	157742998	157743214																						
chr6	121089895	121090111																						
chr1	169267047	169267263																						
chr5	114161593	114161809																						
chr6	29820960	29821176																						
chr1	137280519	137280735																						
chr8	91329284	91329500																						
chr5	52916284	52916500																						
chr17	73986123	73986339																						
chr9	43595618	43595834																						
chr3	14755750	14755966																						
chr13	35016081	35016297																						
chr4	134154411	134154627																						
chr4	140854603	140854819																						
chr8	35300981	35301197																						
chr1	62823712	62823928																						
chr19	36704824	36705040																						
chr6	129422365	129422581																						
chr9	111739500	111739716																						
chr7	141340566	141340782																						
chr10	66928573	66928789																						
chr17	89907719	89907935																						
chr11	104058656	104058872																						
chr11	51757748	51757964																						
chr12	40499701	40499917																						
chr6	121017614	121017830																						
chr12	54783618	54783834																						
chr18	59157803	59158019																						
chr9	118846955	118847171																						
chr1	136842324	136842540																						
chr4	8747167	8747383																						
chr3	73153889	73154105																						
chr14	70208245	70208461																						
chr13	21222679	21222895																						
chr11	105216652	105216868																						
chr3	122196751	122196967																						
chr4	132491825	132492041																						
chr6	128108720	128108936																						
chr7	79227217	79227433																						
chr7	135728150	135728366																						
chr1	59498305	59498521																						
chrX	35957318	35957534																						
chr4	153225549	153225765																						
chr5	62620044	62620260																						
chr8	35538888	35539104																						
chr2	126928791	126929007																						
chr9	52052268	52052484																						
chr16	33951016	33951232																						
chr12	111514496	111514712																						
chr14	74729272	74729488																						
chr2	110314807	110315023																						
chr2	10126244	10126460																						
chr4	59666634	59666850																						
chr13	54582826	54583042																						
chr12	84020631	84020847																						
chr3	21494955	21495171																						
chr16	13775302	13775518																						
chr10	99679945	99680161																						
chr7	138742575	138742791																						
chr4	45407654	45407870																						
chr15	80250637	80250853																						
chr1	105361060	105361276																						
chr13	64315805	64316021																						
chr16	49854828	49855044																						
chr17	80899702	80899918																						
chr16	16525383	16525599																						
chr9	67816630	67816846																						
chr2	157536579	157536795																						
chr4	55032433	55032649																						
chr2	81262132	81262348																						
chr9	58557755	58557971																						
chr2	43245882	43246098																						
chr10	39166239	39166455																						
chr19	20492032	20492248																						
chr10	127886692	127886908																						
chr4	100231124	100231340																						
chr13	69577220	69577436																						
chr12	110156582	110156798																						
chr16	8638209	8638425																						
chr9	62153399	62153615																						
chr5	145912996	145913212																						
chrX	142481712	142481928																						
chr4	63252095	63252311																						
chr12	80824601	80824817																						
chr16	13276334	13276550																						
chr11	83914273	83914489																						
chr16	72735264	72735480																						
chr19	39005192	39005408																						
chr18	46629328	46629544																						
chr6	137145820	137146036																						
chr11	69114721	69114937																						
chr9	70494429	70494645																						
chr4	132009707	132009923																						
chr17	32241235	32241451																						
chr3	9725666	9725882																						
chr11	119630943	119631159																						
chr3	57296657	57296873																						
chr13	34254848	34255064																						
chr4	65947206	65947422																						
chr16	21818761	21818977																						
chr1	15615694	15615910																						
chr1	125694450	125694666																						
chr19	36173983	36174199																						
chr5	105817300	105817516																						
chr17	80096466	80096682																						
chr16	46853419	46853635																						
chr7	68697064	68697280																						
chr8	46403283	46403499																						
chr17	28894093	28894309																						
chr1	8872882	8873098																						
chr17	50545045	50545261																						
chr13	23806758	23806974																						
chr2	12964931	12965147																						
chr3	135155434	135155650																						
chr2	153608113	153608329																						
chr4	11447010	11447226																						
chr12	17441556	17441772																						
chr11	20396210	20396426																						
chr4	118356871	118357087																						
chr7	100208038	100208254																						
chr2	9972902	9973118																						
chr11	83271571	83271787																						
chr3	75953024	75953240																						
chr17	84738416	84738632																						
chr19	60945902	60946118																						
chr17	84650456	84650672																						
chr6	143634420	143634636																						
chr2	137153915	137154131																						
chr17	80919381	80919597																						
chr13	96695473	96695689																						
chr3	131609649	131609865																						
chr9	111105095	111105311																						
chr9	66285901	66286117																						
chr10	71251965	71252181																						
chr1	73932696	73932912																						
chr11	79289031	79289247																						
chr4	136217195	136217411																						
chr7	35555955	35556171																						
chr3	68781729	68781945																						
chr5	99526966	99527182																						
chr9	91147327	91147543																						
chr3	136812858	136813074																						
chr4	97960842	97961058																						
chr5	146901533	146901749																						
chr17	87142138	87142354																						
chr13	3646719	3646935																						
chr7	140633072	140633288																						
chr17	79892750	79892966																						
chr19	57377336	57377552																						
chr2	128703202	128703418																						
chr1	164158661	164158877																						
chr19	58090993	58091209																						
chr11	88392845	88393061																						
chr10	69930558	69930774																						
chr12	113231656	113231872																						
chr13	30347052	30347268																						
chr2	172448437	172448653																						
chr9	61826213	61826429																						
chr2	170091647	170091863																						
chr1	59439245	59439461																						
chr1	89895978	89896194																						
chr5	53024024	53024240																						
chr7	19952598	19952814																						
chr2	15112078	15112294																						
chr10	87857670	87857886																						
chr18	20060595	20060811																						
chr3	19962883	19963099																						
chr12	109799022	109799238																						
chr5	118688190	118688406																						
chr3	145798859	145799075																						
chr15	82784657	82784873																						
chr9	104071300	104071516																						
chr11	99063817	99064033																						
chr19	37262394	37262610																						
chr16	91385641	91385857																						
chr5	92719022	92719238																						
chr5	107880857	107881073																						
chr9	94456291	94456507																						
chr5	9028562	9028778																						
chr7	143359804	143360020																						
chr4	117189969	117190185																						
chr2	169397153	169397369																						
chr19	23068670	23068886																						
chr2	70940936	70941152																						
chr2	134552430	134552646																						
chr3	131017969	131018185																						
chr4	70484209	70484425																						
chr2	167564990	167565206																						
chr2	69051649	69051865																						
chr13	36326732	36326948																						
chr12	84010344	84010560																						
chr18	84322360	84322576																						
chr11	95434194	95434410																						
chr18	64031176	64031392																						
chr2	93744880	93745096																						
chr9	48267307	48267523																						
chr3	86448990	86449206																						
chr12	4159306	4159522																						
chr5	115040885	115041101																						
chr16	24398982	24399198																						
chr11	44001989	44002205																						
chr4	5686418	5686634																						
chr5	106321164	106321380																						
chr19	36629572	36629788																						
chr1	155826879	155827095																						
chr15	89431406	89431622																						
chr3	57341425	57341641																						
chr5	125070518	125070734																						
chr2	158093370	158093586																						
chr7	14525372	14525588																						
chr13	95884590	95884806																						
chr4	125419628	125419844																						
chr3	58235293	58235509																						
chr1	80325775	80325991																						
chr6	72157113	72157329																						
chr5	137991487	137991703																						
chr12	41089860	41090076																						
chr18	11442504	11442720																						
chr8	5030574	5030790																						
chr6	95788653	95788869																						
chr16	58671660	58671876																						
chr17	29123765	29123981																						
chr13	113418397	113418613																						
chr14	99587671	99587887																						
chr8	26884785	26885001																						
chr2	154776536	154776752																						
chr11	110367698	110367914																						
chr13	52125134	52125350																						
chr2	145793803	145794019																						
chr3	65858249	65858465																						
chr9	103090458	103090674																						
chr10	93525438	93525654																						
chr11	99044416	99044632																						
chr3	69333993	69334209																						
chr8	11745205	11745421																						
chr7	73577863	73578079																						
chr1	167387369	167387585																						
chr2	38287897	38288113																						
chr16	24254731	24254947																						
chr5	103759847	103760063																						
chr18	38312270	38312486																						
chr13	114853260	114853476																						
chr6	143193342	143193558																						
chr17	87263507	87263723																						
chr1	105114857	105115073																						
chr11	120490840	120491056																						
chr11	87003628	87003844																						
chrX	169075138	169075354																						
chr9	71753148	71753364																						
chr8	25659763	25659979																						
chrX	168733474	168733690																						
chr17	50519402	50519618																						
chr19	45442100	45442316																						
chr15	39859958	39860174																						
chr11	111947745	111947961																						
chr11	83932749	83932965																						
chr11	58095630	58095846																						
chr10	99232912	99233128																						
chr3	106528049	106528265																						
chr11	88654787	88655003																						
chrX	99154403	99154619																						
chr3	27156214	27156430																						
chr5	22486620	22486836																						
chr16	59923757	59923973																						
chr17	12925133	12925349																						
chr14	62891533	62891749																						
chr4	57298254	57298470																						
chr19	40187248	40187464																						
chr19	3320196	3320412																						
chr8	36691553	36691769																						
chr1	106155780	106155996																						
chr5	107961812	107962028																						
chr16	97961357	97961573																						
chr4	40702663	40702879																						
chr14	8095005	8095221																						
chr4	83214871	83215087																						
chr12	35176799	35177015																						
chr3	115620051	115620267																						
chr2	70673820	70674036																						
chr2	11332162	11332378																						
chr1	165444423	165444639																						
chr2	43479880	43480096																						
chr6	71485395	71485611																						
chr5	129974780	129974996																						
chr18	35387767	35387983																						
chr6	117703073	117703289																						
chr11	46707046	46707262																						
chr4	150746120	150746336																						
chr6	116141673	116141889																						
chr2	65262270	65262486																						
chr1	36465736	36465952																						
chr7	127355877	127356093																						
chr9	96952798	96953014																						
chr5	44239784	44240000																						
chr14	66114568	66114784																						
chr5	70878222	70878438																						
chr1	88184901	88185117																						
chr12	91693066	91693282																						
chr18	64350711	64350927																						
chr9	78217133	78217349																						
chr9	106272333	106272549																						
chr6	144799232	144799448																						
chr2	67956306	67956522																						
chr16	22933964	22934180																						
chr16	37652693	37652909																						
chr11	59543520	59543736																						
chr6	91716509	91716725																						
chr8	14989865	14990081																						
chr6	141291317	141291533																						
chr1	170623063	170623279																						
chr2	67957634	67957850																						
chr5	130858833	130859049																						
chr9	52091845	52092061																						
chr3	96564056	96564272																						
chr12	80832427	80832643																						
chr11	19990907	19991123																						
chr5	43997612	43997828																						
chr3	98645431	98645647																						
chr5	122789992	122790208																						
chrX	14897515	14897731																						
chr13	109041866	109042082																						
chr3	86135099	86135315																						
chr11	100396645	100396861																						
chr7	39978211	39978427																						
chr18	75666218	75666434																						
chr5	30909376	30909592																						
chr14	75797828	75798044																						
chr1	89555357	89555573																						
chr14	30950006	30950222																						
chr5	70202089	70202305																						
chr19	32599593	32599809																						
chr3	69543207	69543423																						
chr3	121186937	121187153																						
chr7	92821155	92821371																						
chr2	24335530	24335746																						
chr18	60606260	60606476																						
chr16	76546074	76546290																						
chr9	40807686	40807902																						
chr6	138464662	138464878																						
chr10	96654193	96654409																						
chr3	57572585	57572801																						
chr14	41104094	41104310																						
chr5	89278441	89278657																						
chr5	132448721	132448937																						
chr7	128032365	128032581																						
chr18	34505662	34505878																						
chr19	4588498	4588714																						
chr2	167982857	167983073																						
chr5	146048286	146048502																						
chr4	82485932	82486148																						
chr10	122308756	122308972																						
chr9	31979336	31979552																						
chr3	14687335	14687551																						
chr4	102557555	102557771																						
chr6	84713254	84713470																						
chr13	43499757	43499973																						
chr8	41115223	41115439																						
chr19	44004324	44004540																						
chr13	101832401	101832617																						
chr15	27992717	27992933																						
chr2	122206142	122206358																						
chr14	65357793	65358009																						
chr1	59197885	59198101																						
chr1	65337883	65338099																						
chr18	20059666	20059882																						
chr8	120241123	120241339																						
chr10	121773822	121774038																						
chr7	65906613	65906829																						
chr7	140914159	140914375																						
chr7	19804835	19805051																						
chr13	9013307	9013523																						
chr12	32919238	32919454																						
chr2	169115140	169115356																						
chr5	104369942	104370158																						
chr3	118630004	118630220																						
chr19	10070712	10070928																						
chr6	29756423	29756639																						
chr17	86769884	86770100																						
chr14	30717089	30717305																						
chr1	153701546	153701762																						
chr5	144333123	144333339																						
chr1	75010311	75010527																						
chr4	58985250	58985466																						
chr1	88559721	88559937																						
chrX	7231639	7231855																						
chr1	65005630	65005846																						
chr18	75180133	75180349																						
chr19	56501810	56502026																						
chr4	46959846	46960062																						
chr2	163596091	163596307																						
chr2	90503288	90503504																						
chr11	19993060	19993276																						
chr7	49351915	49352131																						
chr9	47516263	47516479																						
chr7	112270939	112271155																						
chr13	107972535	107972751																						
chr15	50360389	50360605																						
chr1	181021241	181021457																						
chrX	139807383	139807599																						
chr8	80821701	80821917																						
chr19	40073797	40074013																						
chr7	90039507	90039723																						
chr2	11693393	11693609																						
chr3	51157158	51157374																						
chr18	20601400	20601616																						
chr12	86904525	86904741																						
chr4	145087720	145087936																						
chr11	102143131	102143347																						
chr2	152548232	152548448																						
chr19	43510857	43511073																						
chr4	53487268	53487484																						
chr9	7009851	7010067																						
chr1	171204407	171204623																						
chr15	82407154	82407370																						
chr6	84976760	84976976																						
chr15	40439913	40440129																						
chr4	109116556	109116772																						
chr5	138154518	138154734																						
chr18	68180791	68181007																						
chr17	79938419	79938635																						
chr5	108378490	108378706																						
chr1	167247102	167247318																						
chr11	54574814	54575030																						
chr3	62505530	62505746																						
chr8	35570186	35570402																						
chr9	99490609	99490825																						
chr13	23304804	23305020																						
chr5	53956453	53956669																						
chr18	4848571	4848787																						
chr7	109561968	109562184																						
chr8	45267725	45267941																						
chr2	20947039	20947255																						
chrX	12323301	12323517																						
chr7	14439691	14439907																						
chr1	178218723	178218939																						
chr13	48911410	48911626																						
chr9	103234591	103234807																						
chr2	102757457	102757673																						
chr7	123420137	123420353																						
chr3	96555063	96555279																						
chr18	64606172	64606388																						
chr1	50682972	50683188																						
chr4	132594320	132594536																						
chr18	51167771	51167987																						
chr16	91736126	91736342																						
chr13	4404484	4404700																						
chr2	39216561	39216777																						
chr13	34464296	34464512																						
chr4	34901183	34901399																						
chr2	152800483	152800699																						
chr1	151264821	151265037																						
chr16	35097961	35098177																						
chr14	63105799	63106015																						
chr11	67628569	67628785																						
chr10	69305557	69305773																						
chr13	46616970	46617186																						
chr6	42251869	42252085																						
chr4	126108159	126108375																						
chr17	79596040	79596256																						
chr19	12753673	12753889																						
chr6	72609656	72609872																						
chr13	9286139	9286355																						
chr5	17963388	17963604																						
chr17	29457019	29457235																						
chr15	66949728	66949944																						
chr5	8902194	8902410																						
chr15	41744787	41745003																						
chr4	143194467	143194683																						
chr16	16565923	16566139																						
chr12	28900423	28900639																						
chr11	58302289	58302505																						
chr8	40660401	40660617																						
chr5	125412257	125412473																						
chr9	107296587	107296803																						
chr2	154609157	154609373																						
chr15	96852013	96852229																						
chr13	93637681	93637897																						
chr2	3673020	3673236																						
chr19	8431108	8431324																						
chr5	132329292	132329508																						
chr1	43399017	43399233																						
chr7	81522583	81522799																						
chr5	28333881	28334097																						
chr10	41341438	41341654																						
chr4	126091976	126092192																						
chr10	95760091	95760307																						
chr1	164236095	164236311																						
chr12	4463788	4464004																						
chr1	73936606	73936822																						
chr15	54943974	54944190																						
chr16	26381627	26381843																						
chr15	75382298	75382514																						
chr7	28917552	28917768																						
chr5	108374228	108374444																						
chr14	60663413	60663629																						
chr9	122635227	122635443																						
chrX	19097532	19097748																						
chr14	14065521	14065737																						
chr10	25536713	25536929																						
chr14	51009680	51009896																						
chr9	66423590	66423806																						
chr7	63322058	63322274																						
chr9	90303561	90303777																						
chr13	60608786	60609002																						
chr1	161258084	161258300																						
chr8	45565304	45565520																						
chr9	50533809	50534025																						
chr3	94987614	94987830																						
chr15	96371418	96371634																						
chr5	86910863	86911079																						
chr7	3249702	3249918																						
chr7	66083818	66084034																						
chr8	24450504	24450720																						
chrX	109128346	109128562																						
chr7	84686456	84686672																						
chr12	94421781	94421997																						
chr9	7968006	7968222																						
chr13	13569746	13569962																						
chr16	23606759	23606975																						
chr4	135246524	135246740																						
chr5	72401322	72401538																						
chr9	102726014	102726230																						
chr8	114143704	114143920																						
chr4	108065539	108065755																						
chr1	133934453	133934669																						
chr3	35918274	35918490																						
chr11	60934899	60935115																						
chr13	34290392	34290608																						
chr10	128598603	128598819																						
chr2	125763956	125764172																						
chr12	101085362	101085578																						
chr9	102975963	102976179																						
chr14	100457981	100458197																						
chr3	18251128	18251344																						
chr17	31871539	31871755																						
chr3	74588793	74589009																						
chr1	86996891	86997107																						
chr8	35206340	35206556																						
chr9	64235510	64235726																						
chr18	34503857	34504073																						
chr2	72153893	72154109																						
chr2	132706405	132706621																						
chr8	106148439	106148655																						
chr8	76906571	76906787																						
chrX	160504681	160504897																						
chr19	41838973	41839189																						
chr4	96622019	96622235																						
chr6	5449953	5450169																						
chr3	108031640	108031856																						
chr9	67072240	67072456																						
chr11	87984631	87984847																						
chr13	41226575	41226791																						
chr11	11960828	11961044																						
chr3	138133599	138133815																						
chr5	44242937	44243153																						
chr1	31073152	31073368																						
chr11	106412743	106412959																						
chr4	40852462	40852678																						
chr11	62352066	62352282																						
chr4	76155799	76156015																						
chr10	61717885	61718101																						
chr16	30008975	30009191																						
chr6	61274549	61274765																						
chr3	36079996	36080212																						
chr6	108136307	108136523																						
chr6	101102076	101102292																						
chr6	37530001	37530217																						
chr17	15341528	15341744																						
chr11	117846698	117846914																						
chr1	193289123	193289339																						
chr10	80766567	80766783																						
chr15	81248159	81248375																						
chr5	149329666	149329882																						
chr19	32527224	32527440																						
chr2	91807667	91807883																						
chr19	61051184	61051400																						
chr4	97868383	97868599																						
chr11	12064093	12064309																						
chr19	18176153	18176369																						
chr4	150007385	150007601																						
chr5	118292165	118292381																						
chr4	95953412	95953628																						
chr16	56279845	56280061																						
chr7	118704529	118704745																						
chr15	84156140	84156356																						
chr3	135507519	135507735																						
chr6	99021156	99021372																						
chr6	146631006	146631222																						
chr17	45056917	45057133																						
chr3	101165769	101165985																						
chr2	167324286	167324502																						
chr5	144368863	144369079																						
chr4	11147735	11147951																						
chr11	106480345	106480561																						
chr6	124690627	124690843																						
chr4	95543656	95543872																						
chr10	33787598	33787814																						
chr18	64075763	64075979																						
chr5	102613685	102613901																						
chr18	32709839	32710055																						
chr1	86595452	86595668																						
chr4	57113923	57114139																						
chr2	8178752	8178968																						
chr10	124219523	124219739																						
chr9	47303866	47304082																						
chr15	79026572	79026788																						
chr15	59055322	59055538																						
chr7	55911551	55911767																						
chr10	75938192	75938408																						
chr14	22783107	22783323																						
chr9	89218260	89218476																						
chr8	126942067	126942283																						
chr18	67894175	67894391																						
chr1	119293894	119294110																						
chr3	4963686	4963902																						
chr15	62744032	62744248																						
chr15	39811159	39811375																						
chr12	84042328	84042544																						
chr4	132078467	132078683																						
chr10	83636299	83636515																						
chr5	90582232	90582448																						
chr19	32481623	32481839																						
chr12	103481746	103481962																						
chr11	5470211	5470427																						
chr9	53192843	53193059																						
chr3	28681986	28682202																						
chr12	8038212	8038428																						
chr15	67013616	67013832																						
chr5	99340697	99340913																						
chr15	10263535	10263751																						
chr10	118706118	118706334																						
chr1	131993583	131993799																						
chr8	45239355	45239571																						
chr13	57418051	57418267																						
chr8	71088157	71088373																						
chr10	66921267	66921483																						
chr3	119165905	119166121																						
chr14	36957344	36957560																						
chr8	105104590	105104806																						
chr10	99440235	99440451																						
chr15	10225910	10226126																						
chr13	57675030	57675246																						
chr1	131478852	131479068																						
chr8	93095576	93095792																						
chr2	128187180	128187396																						
chr6	136906940	136907156																						
chr4	46885766	46885982																						
chr11	19962396	19962612																						
chr9	62222610	62222826																						
chr7	89290293	89290509																						
chr13	9940263	9940479																						
chr9	62345223	62345439																						
chr5	29112710	29112926																						
chr10	102745729	102745945																						
chr14	57375262	57375478																						
chr8	115983549	115983765																						
chr7	4815539	4815755																						
chrX	101370605	101370821																						
chr14	25461427	25461643																						
chr7	99097321	99097537																						
chr6	117360579	117360795																						
chr14	25790756	25790972																						
chr8	33970264	33970480																						
chr8	114369335	114369551																						
chr6	28502645	28502861																						
chr13	115595333	115595549																						
chr18	84903367	84903583																						
chr15	82694700	82694916																						
chr6	116635547	116635763																						
chr8	40876624	40876840																						
chr12	69661692	69661908																						
chrX	139085190	139085406																						
chr5	150599322	150599538																						
chr19	43792624	43792840																						
chr1	131238200	131238416																						
chr13	67332559	67332775																						
chr1	157254157	157254373																						
chr7	140068143	140068359																						
chr10	63415286	63415502																						
chr5	121550616	121550832																						
chr13	24051566	24051782																						
chr4	102486844	102487060																						
chr6	117169981	117170197																						
chr7	26878730	26878946																						
chr4	105072066	105072282																						
chr11	101379282	101379498																						
chr6	97310870	97311086																						
chr4	10972768	10972984																						
chr8	64639692	64639908																						
chr7	115794511	115794727																						
chr3	98267208	98267424																						
chr19	55593319	55593535																						
chr17	43279503	43279719																						
chr19	31891030	31891246																						
chr3	88564070	88564286																						
chr19	46198953	46199169																						
chr5	90029862	90030078																						
chr4	32212584	32212800																						
chr12	84943064	84943280																						
chr6	129213492	129213708																						
chr18	38407029	38407245																						
chr14	26519913	26520129																						
chr16	86389143	86389359																						
chr12	40027143	40027359																						
chr8	123813315	123813531																						
chr4	87895148	87895364																						
chr14	62831768	62831984																						
chr6	144067525	144067741																						
chr10	75837431	75837647																						
chr18	8657401	8657617																						
chr3	90494262	90494478																						
chr15	10017253	10017469																						
chr7	26952904	26953120																						
chr10	8873724	8873940																						
chr10	83310444	83310660																						
chr12	77942970	77943186																						
chr1	160373376	160373592																						
chr6	34532796	34533012																						
chr5	124482785	124483001																						
chr5	91274404	91274620																						
chr12	82476758	82476974																						
chr5	64579680	64579896																						
chr2	128812860	128813076																						
chr5	145454486	145454702																						
chr5	42887258	42887474																						
chr10	40328110	40328326																						
chr3	121185318	121185534																						
chr4	99181015	99181231																						
chr7	35342566	35342782																						
chr4	95213111	95213327																						
chr11	84867641	84867857																						
chr15	97162475	97162691																						
chr15	97228883	97229099																						
chr4	57282672	57282888																						
chr19	32755758	32755974																						
chr13	30385245	30385461																						
chr14	11244633	11244849																						
chrX	14960380	14960596																						
chr16	34887154	34887370																						
chr5	125021366	125021582																						
chr4	105220898	105221114																						
chr19	10102402	10102618																						
chr8	86617929	86618145																						
chr6	100275697	100275913																						
chr8	128687586	128687802																						
chr1	16228433	16228649																						
chr4	133563298	133563514																						
chr2	149613496	149613712																						
chr16	44061456	44061672																						
chr13	52831420	52831636																						
chr17	30657656	30657872																						
chr3	98629674	98629890																						
chr6	27800913	27801129																						
chr13	35151803	35152019																						
chr17	83182338	83182554																						
chr4	81730539	81730755																						
chr1	23238186	23238402																						
chr13	75738004	75738220																						
chr3	89913161	89913377																						
chr6	54737093	54737309																						
chr15	10211297	10211513																						
chr17	49225317	49225533																						
chr11	23141040	23141256																						
chr10	90657876	90658092																						
chr2	130827510	130827726																						
chr1	167256782	167256998																						
chr10	69165980	69166196																						
chr4	81519198	81519414																						
chr11	16772747	16772963																						
chr7	48859387	48859603																						
chr2	148040239	148040455																						
chr4	97102812	97103028																						
chr1	119682689	119682905																						
chr11	70699164	70699380																						
chr10	18400296	18400512																						
chr11	28410012	28410228																						
chr6	51392215	51392431																						
chr5	147546059	147546275																						
chr18	38749316	38749532																						
chr9	70318565	70318781																						
chr19	6951502	6951718																						
chr4	95588984	95589200																						
chr16	90221908	90222124																						
chr5	77131951	77132167																						
chr9	71137763	71137979																						
chr12	85809776	85809992																						
chr13	28684411	28684627																						
chr12	71368654	71368870																						
chr13	69002720	69002936																						
chr2	11402160	11402376																						
chr2	146429516	146429732																						
chr19	26419896	26420112																						
chr11	59994380	59994596																						
chr12	103658339	103658555																						
chr1	175529878	175530094																						
chr2	137553974	137554190																						
chr1	128235380	128235596																						
chr4	139373238	139373454																						
chr15	90619808	90620024																						
chr7	45491336	45491552																						
chr13	16008383	16008599																						
chr18	65052974	65053190																						
chr5	32039549	32039765																						
chr11	86872963	86873179																						
chr6	17548932	17549148																						
chr7	127894645	127894861																						
chr12	32678911	32679127																						
chr10	111795847	111796063																						
chr4	117231411	117231627																						
chr11	103458534	103458750																						
chr2	160249843	160250059																						
chrX	150598301	150598517																						
chr12	84304112	84304328																						
chr1	143947008	143947224																						
chr18	73249894	73250110																						
chr10	121486406	121486622																						
chr7	126175622	126175838																						
chr10	89748700	89748916																						
chr14	47631748	47631964																						
chr5	122874168	122874384																						
chr14	103078354	103078570																						
chr2	34544733	34544949																						
chr11	60034916	60035132																						
chr5	89492672	89492888																						
chr2	163095824	163096040																						
chr1	75537711	75537927																						
chr2	72797419	72797635																						
chr11	106493376	106493592																						
chr2	6646408	6646624																						
chr14	46965308	46965524																						
chr13	101504320	101504536																						
chr5	111476290	111476506																						
chr7	122579575	122579791																						
chr11	17664002	17664218																						
chr9	51312652	51312868																						
chr8	91430632	91430848																						
chr6	38793008	38793224																						
chr10	5194164	5194380																						
chr15	64155731	64155947																						
chr12	79503910	79504126																						
chr5	66095207	66095423																						
chr18	44610499	44610715																						
chr3	121255581	121255797																						
chr11	62479673	62479889																						
chr11	118727296	118727512																						
chr13	64349537	64349753																						
chr16	47878986	47879202																						
chr1	160840832	160841048																						
chr12	99374356	99374572																						
chrX	20733895	20734111																						
chr16	24961555	24961771																						
chr19	17553507	17553723																						
chr16	48812005	48812221																						
chr2	161321674	161321890																						
chr19	55890778	55890994																						
chr5	87397059	87397275																						
chr5	89457788	89458004																						
chr10	117320570	117320786																						
chr10	77610329	77610545																						
chr4	150310271	150310487																						
chr1	120098296	120098512																						
